difficulty_level,problem,alt1,alt2,alt3,answer,original_word,batch,num_workers,num_correct,mean_RT
7,C9?ERIE,N,R,T,alt3,COTERIE,18,28,10,4.9909
7,M9?AP9OR9CAL,N,R,T,alt3,METAPHORICAL,18,28,10,4.6271
5,M9?EO9IC,N,R,T,alt3,METEORIC,18,28,20,4.2275
6,I9?LIAN,A,E,I,alt1,ITALIAN,19,30,16,3.7931
1,O9?NGE,A,E,I,alt1,ORANGE,19,30,30,2.6226
2,P9?CT9TI9NERS,A,E,I,alt1,PRACTITIONERS,19,30,27,3.3249
1,Q9?RT9RS,A,E,I,alt1,QUARTERS,19,30,29,2.8078
2,HE?TH,A,E,I,alt1,HEATH,19,30,28,3.3307
6,LE?NT,A,E,I,alt1,LEANT,19,30,18,4.381
7,S9?RTHY,A,E,I,alt1,SWARTHY,19,30,14,4.5665
1,B9?SP9EMY,A,E,I,alt1,BLASPHEMY,19,30,29,2.7506
1,D9?GONS,A,E,I,alt1,DRAGONS,19,30,28,2.9452
5,P9?IS9WO9THY,A,E,I,alt1,PRAISEWORTHY,19,30,21,4.1074
7,S9?CI9IC,A,E,I,alt2,SPECIFIC,19,30,14,4.6474
4,T9?AT9ENT,A,E,I,alt2,TREATMENT,19,30,23,3.6757
1,CH?F,A,E,I,alt2,CHEF,19,30,28,2.645
7,E9?CU9ED,A,E,I,alt2,EXECUTED,19,30,13,4.2229
5,T9?AS9RE,A,E,I,alt2,TREASURE,19,30,20,3.7274
7,S9?FF9ELD,A,E,I,alt2,SHEFFIELD,19,30,13,4.4093
6,C9?AT9RE,A,E,I,alt2,CREATURE,19,30,18,4.588
7,E9?CU9OR,A,E,I,alt2,EXECUTOR,19,30,8,4.8736
7,T9?REAT,A,E,I,alt2,THEREAT,19,30,9,5.4556
5,I9?QU9LI9IES,A,E,I,alt2,INEQUALITIES,19,30,18,3.6917
2,P9?OR9TY,A,E,I,alt3,PRIORITY,19,30,28,3.5492
1,P9?NC9PAL,A,E,I,alt3,PRINCIPAL,19,30,29,2.9487
1,S9?CIDE,A,E,I,alt3,SUICIDE,19,30,28,2.5112
6,T9?AN9LE,A,E,I,alt3,TRIANGLE,19,30,16,3.8457
6,A9?PEX,A,E,I,alt3,ADIPEX,19,30,16,4.642
1,EP?C,A,E,I,alt3,EPIC,19,30,30,2.5085
1,AL?GN,A,E,I,alt3,ALIGN,19,30,30,2.5272
6,E9?DE9IC,A,E,I,alt3,EPIDEMIC,19,30,16,3.7513
4,R9?NF9LL,A,E,I,alt3,RAINFALL,19,30,24,3.6425
2,Q9?CK9IL9ER,A,E,I,alt3,QUICKSILVER,19,30,26,3.1075
5,G9?ER9TED,N,R,T,alt1,GENERATED,19,30,21,3.9947
1,V9?CO9VER,N,R,T,alt1,VANCOUVER,19,30,29,2.4798
3,H9?GA9IAN,N,R,T,alt1,HUNGARIAN,19,30,24,3.5707
4,R9?DE9ED,N,R,T,alt1,RENDERED,19,30,23,4.5525
2,LA?CE,N,R,T,alt1,LANCE,19,30,27,2.7346
1,B9?KR9PT,N,R,T,alt1,BANKRUPT,19,30,28,2.8314
7,I9?OM9NY,N,R,T,alt1,IGNOMINY,19,30,13,4.7065
7,G9?WALE,N,R,T,alt1,GUNWALE,19,30,12,4.3664
2,H9?DI9AP,N,R,T,alt1,HANDICAP,19,30,26,3.0063
2,B9?EF9CI9RY,N,R,T,alt1,BENEFICIARY,19,30,26,2.4744
1,GI?L,N,R,T,alt2,GIRL,19,30,30,2.6935
1,T9?KEY,N,R,T,alt2,TURKEY,19,30,29,2.7909
1,N9?WAY,N,R,T,alt2,NORWAY,19,30,30,2.6863
1,M9?CURY,N,R,T,alt2,MERCURY,19,30,29,2.6149
4,T9?GETS,N,R,T,alt2,TARGETS,19,30,22,3.9886
3,A9?FARE,N,R,T,alt2,AIRFARE,19,30,24,3.4928
1,EU?OS,N,R,T,alt2,EUROS,19,30,29,2.7341
1,XE?OX,N,R,T,alt2,XEROX,19,30,30,2.5633
5,V9?SED,N,R,T,alt2,VERSED,19,30,22,4.4555
4,B9?EF9OT,N,R,T,alt2,BAREFOOT,19,30,24,3.6986
7,M9?ER9ALS,N,R,T,alt3,MATERIALS,19,30,6,3.5614
1,B9?TOM,N,R,T,alt3,BOTTOM,19,30,28,2.9644
3,M9?AB9LISM,N,R,T,alt3,METABOLISM,19,30,24,2.9425
3,P9?ATO,N,R,T,alt3,POTATO,19,30,25,3.1399
2,R9?HL9SS,N,R,T,alt3,RUTHLESS,19,30,27,2.9529
5,N9?EW9RTHY,N,R,T,alt3,NOTEWORTHY,19,30,19,4.3888
2,O9?IM9SM,N,R,T,alt3,OPTIMISM,19,30,28,3.1506
4,M9?HO9ICAL,N,R,T,alt3,METHODICAL,19,30,21,3.6779
7,C9?AL9GUES,N,R,T,alt3,CATALOGUES,19,30,12,4.8786
7,D9?RA9TION,N,R,T,alt3,DETRACTION,19,30,10,5.0477
1,E9?MPLE,A,E,I,alt1,EXAMPLE,20,29,27,2.7733
2,B9?UT9FUL,A,E,I,alt1,BEAUTIFUL,20,29,27,2.9761
5,C9?IMED,A,E,I,alt1,CLAIMED,20,29,20,3.9601
2,S9?SO9AL,A,E,I,alt1,SEASONAL,20,29,27,3.1002
4,E9?LU9TING,A,E,I,alt1,EVALUATING,20,29,23,3.8186
3,Q9?NT9TIES,A,E,I,alt1,QUANTITIES,20,29,23,3.1789
1,A9?TOMY,A,E,I,alt1,ANATOMY,20,29,29,2.5589
7,E9?NE9CE9CE,A,E,I,alt1,EVANESCENCE,20,29,11,3.7517
6,S9?ZI9AND,A,E,I,alt1,SWAZILAND,20,29,16,3.8878
6,U9?GES,A,E,I,alt1,USAGES,20,29,14,4.6574
4,E9?CT9ON9CS,A,E,I,alt2,ELECTRONICS,20,29,21,3.3652
3,T9?MS9LVES,A,E,I,alt2,THEMSELVES,20,29,24,2.9689
6,T9?REBY,A,E,I,alt2,THEREBY,20,29,17,4.053
6,C9?ARED,A,E,I,alt2,CLEARED,20,29,16,4.5047
7,C9?ER9ESS,A,E,I,alt2,CHEERLESS,20,29,13,4.7377
5,E9?GA9TLY,A,E,I,alt2,ELEGANTLY,20,29,18,3.3257
7,C9?DE9CE,A,E,I,alt2,CREDENCE,20,29,9,4.0369
7,P9?RILE,A,E,I,alt2,PUERILE,20,29,10,4.2763
6,B9?AS9PL9TE,A,E,I,alt2,BREASTPLATE,20,29,18,4.6987
7,O9?RA9IC,A,E,I,alt2,OPERATIC,20,29,13,4.7085
1,US?NG,A,E,I,alt3,USING,20,29,28,2.5885
2,A9?MALS,A,E,I,alt3,ANIMALS,20,29,26,2.8644
3,A9?MA9ION,A,E,I,alt3,ANIMATION,20,29,23,3.0196
6,B9?NG9NG,A,E,I,alt3,BRINGING,20,29,17,4.7583
5,NE?L,A,E,I,alt3,NEIL,20,29,18,3.8956
7,M9?NT9INS,A,E,I,alt3,MAINTAINS,20,29,10,4.8278
6,C9?SEL,A,E,I,alt3,CHISEL,20,29,15,3.8191
3,R9?NO9EROS,A,E,I,alt3,RHINOCEROS,20,29,24,3.1877
6,P9?ANT,A,E,I,alt3,PLIANT,20,29,16,4.6243
5,T9?MM9NGS,A,E,I,alt3,TRIMMINGS,20,29,20,4.1244
1,G9?ER9TION,N,R,T,alt1,GENERATION,20,29,28,2.9329
2,C9?CI9NATI,N,R,T,alt1,CINCINNATI,20,29,26,2.4709
1,VE?UE,N,R,T,alt1,VENUE,20,29,27,2.6342
5,R9?UN9IA9ION,N,R,T,alt1,RENUNCIATION,20,29,18,4.3708
6,C9?NO9ADE,N,R,T,alt1,CANNONADE,20,29,16,4.2809
3,S9?GU9AR9TY,N,R,T,alt1,SINGULARITY,20,29,23,2.9661
4,O9?IP9ES9NT,N,R,T,alt1,OMNIPRESENT,20,29,21,3.8356
2,L9?GE9ITY,N,R,T,alt1,LONGEVITY,20,29,26,3.1607
7,S9?ES9HAL,N,R,T,alt1,SENESCHAL,20,29,7,4.271
3,P9?DE9ON9UM,N,R,T,alt1,PANDEMONIUM,20,29,23,3.3709
1,ER?OR,N,R,T,alt2,ERROR,20,29,29,2.4406
1,T9?ONTO,N,R,T,alt2,TORONTO,20,29,27,2.506
1,H9?ROR,N,R,T,alt2,HORROR,20,29,27,2.4358
7,T9?GE9ED,N,R,T,alt2,TARGETED,20,29,14,4.9542
1,V9?IF9ED,N,R,T,alt2,VERIFIED,20,29,28,2.6791
5,V9?IES,N,R,T,alt2,VARIES,20,29,17,3.8369
1,V9?BAL,N,R,T,alt2,VERBAL,20,29,27,2.6877
7,V9?AN9AH,N,R,T,alt2,VERANDAH,20,29,12,3.8788
5,T9?AN9ICAL,N,R,T,alt2,TYRANNICAL,20,29,18,3.932
2,B9?BA9IC,N,R,T,alt2,BARBARIC,20,29,26,2.6663
1,CI?Y,N,R,T,alt3,CITY,20,29,28,2.9188
7,C9?EG9RY,N,R,T,alt3,CATEGORY,20,29,12,4.0571
3,O9?IM9ZA9ION,N,R,T,alt3,OPTIMIZATION,20,29,23,2.9459
2,V9?AM9NS,N,R,T,alt3,VITAMINS,20,29,25,2.7608
3,S9?ISFY,N,R,T,alt3,SATISFY,20,29,24,3.2308
6,A9?ER9AT9VELY,N,R,T,alt3,ALTERNATIVELY,20,29,14,4.0697
6,A9?OU9DED,N,R,T,alt3,ASTOUNDED,20,29,15,4.2253
5,S9?TLER,N,R,T,alt3,SETTLER,20,29,19,4.2363
5,P9?RI9ONY,N,R,T,alt3,PATRIMONY,20,29,20,4.785
7,L9?ER9TI,N,R,T,alt3,LITERATI,20,29,11,4.2521
2,Q9?LITY,A,E,I,alt1,QUALITY,21,30,26,2.911
2,F9?NC9SCO,A,E,I,alt1,FRANCISCO,21,30,27,3.4118
1,C9?SS9FIED,A,E,I,alt1,CLASSIFIED,21,30,29,2.6977
4,C9?SS9OOM,A,E,I,alt1,CLASSROOM,21,30,22,3.4018
2,H9?RTS,A,E,I,alt1,HEARTS,21,30,27,3.0461
1,Q9?RT9RLY,A,E,I,alt1,QUARTERLY,21,30,28,2.6991
1,B9?UT9FU9LY,A,E,I,alt1,BEAUTIFULLY,21,30,29,3.2136
3,LE?FY,A,E,I,alt1,LEAFY,21,30,25,3.3441
6,S9?RB9ARD,A,E,I,alt1,STARBOARD,21,30,16,4.8723
3,E9?MO9RED,A,E,I,alt1,ENAMOURED,21,30,26,3.4148
3,A9?ND9ENT,A,E,I,alt2,AMENDMENT,21,30,25,3.2305
5,I9?NT9TY,A,E,I,alt2,IDENTITY,21,30,20,3.5934
1,A9?XA9DER,A,E,I,alt2,ALEXANDER,21,30,29,2.7227
4,B9?ATH,A,E,I,alt2,BREATH,21,30,23,3.6793
1,Q9?ENS,A,E,I,alt2,QUEENS,21,30,29,2.4446
5,H9?RA9CHY,A,E,I,alt2,HIERARCHY,21,30,19,3.3979
1,E9?PH9NT,A,E,I,alt2,ELEPHANT,21,30,29,2.4545
6,A9?RD9EN,A,E,I,alt2,ABERDEEN,21,30,15,3.7203
4,I9?FF9CT9AL,A,E,I,alt2,INEFFECTUAL,21,30,24,3.9123
1,AP?X,A,E,I,alt2,APEX,21,30,29,2.4876
5,O9?NION,A,E,I,alt3,OPINION,21,30,18,3.9227
3,H9?GHT,A,E,I,alt3,HEIGHT,21,30,25,2.8108
2,R9?LR9AD,A,E,I,alt3,RAILROAD,21,30,26,3.1291
1,TR?O,A,E,I,alt3,TRIO,21,30,29,2.8292
2,P9?VI9EGES,A,E,I,alt3,PRIVILEGES,21,30,27,2.837
2,G9?FFIN,A,E,I,alt3,GRIFFIN,21,30,28,2.9787
6,C9?LD9IKE,A,E,I,alt3,CHILDLIKE,21,30,14,4.1868
6,T9?LS9ME,A,E,I,alt3,TOILSOME,21,30,15,4.4414
4,P9?NS9AK9NG,A,E,I,alt3,PAINSTAKING,21,30,21,3.3164
3,W9?MPER,A,E,I,alt3,WHIMPER,21,30,25,3.8098
1,J9?IOR,N,R,T,alt1,JUNIOR,21,30,28,2.6381
2,I9?OV9TIVE,N,R,T,alt1,INNOVATIVE,21,30,28,3.0054
2,T9?ZA9IA,N,R,T,alt1,TANZANIA,21,30,26,3.0542
5,S9?TH9TIC,N,R,T,alt1,SYNTHETIC,21,30,21,4.2012
2,P9?TIAC,N,R,T,alt1,PONTIAC,21,30,28,3.0204
6,V9?DI9AT9ON,N,R,T,alt1,VINDICATION,21,30,17,4.4441
5,O9?IP9TE9CE,N,R,T,alt1,OMNIPOTENCE,21,30,20,3.888
1,GE?IE,N,R,T,alt1,GENIE,21,30,29,2.9083
5,P9?CT9LI9US,N,R,T,alt1,PUNCTILIOUS,21,30,18,4.0025
4,H9?DI9RAFT,N,R,T,alt1,HANDICRAFT,21,30,24,3.835
1,A9?EADY,N,R,T,alt2,ALREADY,21,30,29,2.4905
3,A9?ICAN,N,R,T,alt2,AFRICAN,21,30,26,3.737
1,T9?RI9ORY,N,R,T,alt2,TERRITORY,21,30,30,3.0777
1,N9?ROW,N,R,T,alt2,NARROW,21,30,30,2.6264
4,V9?IA9IONS,N,R,T,alt2,VARIATIONS,21,30,23,3.8923
5,C9?RU9TION,N,R,T,alt2,CORRUPTION,21,30,18,3.7545
4,W9?RA9TIES,N,R,T,alt2,WARRANTIES,21,30,23,3.6607
5,A9?EE9NG,N,R,T,alt2,AGREEING,21,30,20,3.884
4,T9?MI9AT9NG,N,R,T,alt2,TERMINATING,21,30,22,3.7714
1,W9?KH9USE,N,R,T,alt2,WORKHOUSE,21,30,28,2.7822
1,N9?WORK,N,R,T,alt3,NETWORK,21,30,29,2.9078
5,O9?ICAL,N,R,T,alt3,OPTICAL,21,30,20,3.6431
6,A9?RI9UTES,N,R,T,alt3,ATTRIBUTES,21,30,15,4.0827
3,T9?TOO,N,R,T,alt3,TATTOO,21,30,25,3.1027
2,N9?OR9OU9LY,N,R,T,alt3,NOTORIOUSLY,21,30,28,3.2164
3,U9?IM9TUM,N,R,T,alt3,ULTIMATUM,21,30,24,3.465
5,U9?ER9OR,N,R,T,alt3,ULTERIOR,21,30,22,4.4031
2,R9?IO9ALLY,N,R,T,alt3,RATIONALLY,21,30,29,3.5134
7,B9?UM9NOUS,N,R,T,alt3,BITUMINOUS,21,30,7,4.5567
4,IO?A,N,R,T,alt3,IOTA,21,30,23,3.5916
4,A9?IL9BI9ITY,A,E,I,alt1,AVAILABILITY,22,30,22,3.6268
1,A9?BAMA,A,E,I,alt1,ALABAMA,22,30,30,2.7786
7,S9?TI9TI9AL,A,E,I,alt1,STATISTICAL,22,30,13,5.365
5,G9?NCE,A,E,I,alt1,GLANCE,22,30,17,3.5328
1,PL?ZA,A,E,I,alt1,PLAZA,22,30,30,2.5504
4,S9?NLEY,A,E,I,alt1,STANLEY,22,30,22,3.2987
5,P9?NETS,A,E,I,alt1,PLANETS,22,30,19,3.9751
1,P9?NTOM,A,E,I,alt1,PHANTOM,22,30,28,2.5621
7,B9?BANT,A,E,I,alt1,BRABANT,22,30,7,4.6212
6,G9?RLED,A,E,I,alt1,GNARLED,22,30,19,4.8159
1,TH?Y,A,E,I,alt2,THEY,22,30,30,2.5611
1,TH?IR,A,E,I,alt2,THEIR,22,30,28,2.6693
2,V9?TNAM,A,E,I,alt2,VIETNAM,22,30,27,2.6612
6,O9?RA9ORS,A,E,I,alt2,OPERATORS,22,30,14,3.4665
7,S9?CT9UM,A,E,I,alt2,SPECTRUM,22,30,8,4.5333
7,O9?NI9GS,A,E,I,alt2,OPENINGS,22,30,10,4.0505
5,C9?VICE,A,E,I,alt2,CREVICE,22,30,20,4.1142
7,S9?CT9AL,A,E,I,alt2,SPECTRAL,22,30,14,4.7658
2,FL?A,A,E,I,alt2,FLEA,22,30,27,2.8175
7,AV?R,A,E,I,alt2,AVER,22,30,10,4.143
3,P9?VATE,A,E,I,alt3,PRIVATE,22,30,26,3.4582
4,M9?NT9NA9CE,A,E,I,alt3,MAINTENANCE,22,30,21,3.4536
6,S9?RITS,A,E,I,alt3,SPIRITS,22,30,16,4.2264
3,AM?NO,A,E,I,alt3,AMINO,22,30,26,3.164
7,F9?LU9ES,A,E,I,alt3,FAILURES,22,30,9,3.9386
3,E9?XIR,A,E,I,alt3,ELIXIR,22,30,24,2.7016
4,U9?LI9AR9AN,A,E,I,alt3,UTILITARIAN,22,30,22,3.0461
7,E9?GE9CY,A,E,I,alt3,EXIGENCY,22,30,3,3.9324
6,O9?DA9ION,A,E,I,alt3,OXIDATION,22,30,15,4.0991
7,A9?MA9ES,A,E,I,alt3,ANIMATES,22,30,11,4.228
1,T9?IGHT,N,R,T,alt1,TONIGHT,22,30,29,3.0611
1,D9?GE9OUS,N,R,T,alt1,DANGEROUS,22,30,30,2.468
6,EN?UI,N,R,T,alt1,ENNUI,22,30,17,4.1841
1,B9?FIRE,N,R,T,alt1,BONFIRE,22,30,29,2.7674
5,V9?TI9AT9ON,N,R,T,alt1,VENTILATION,22,30,17,3.4619
1,H9?GMAN,N,R,T,alt1,HANGMAN,22,30,29,3.0686
2,L9?IENT,N,R,T,alt1,LENIENT,22,30,28,2.9977
5,Z9?ZI9AR,N,R,T,alt1,ZANZIBAR,22,30,20,3.687
1,H9?DU9SM,N,R,T,alt1,HINDUISM,22,30,30,2.8815
4,L9?IE9CY,N,R,T,alt1,LENIENCY,22,30,21,3.3478
1,EU?O,N,R,T,alt2,EURO,22,30,29,2.4045
2,C9?CU9ST9NCES,N,R,T,alt2,CIRCUMSTANCES,22,30,27,3.0948
2,VA?Y,N,R,T,alt2,VARY,22,30,27,3.1273
1,S9?IO9SLY,N,R,T,alt2,SERIOUSLY,22,30,29,2.704
3,N9?TH9AST,N,R,T,alt2,NORTHEAST,22,30,25,3.1462
1,H9?VEST,N,R,T,alt2,HARVEST,22,30,29,2.5437
1,J9?US9LEM,N,R,T,alt2,JERUSALEM,22,30,30,2.6221
4,V9?IA9CE,N,R,T,alt2,VARIANCE,22,30,23,3.6144
2,V9?TUE,N,R,T,alt2,VIRTUE,22,30,27,2.6484
4,M9?CA9TILE,N,R,T,alt2,MERCANTILE,22,30,23,3.7856
1,D9?ROIT,N,R,T,alt3,DETROIT,22,30,30,2.8482
4,T9?OR9AL,N,R,T,alt3,TUTORIAL,22,30,22,3.7795
4,O9?AWA,N,R,T,alt3,OTTAWA,22,30,24,4.0099
6,R9?IF9CA9ION,N,R,T,alt3,RATIFICATION,22,30,17,4.3426
6,F9?HE9LY,N,R,T,alt3,FATHERLY,22,30,16,4.0973
1,M9?EOR,N,R,T,alt3,METEOR,22,30,28,2.7966
5,B9?AN9CAL,N,R,T,alt3,BOTANICAL,22,30,17,3.4112
1,AZ?EC,N,R,T,alt3,AZTEC,22,30,29,2.4739
7,O9?AG9NAL,N,R,T,alt3,OCTAGONAL,22,30,12,4.3744
7,S9?UR9INE,N,R,T,alt3,SATURNINE,22,30,14,4.6702
1,YE?R,A,E,I,alt1,YEAR,23,30,29,2.3232
7,S9?TUS,A,E,I,alt1,STATUS,23,30,12,4.1541
1,EX?M,A,E,I,alt1,EXAM,23,30,30,2.4627
6,S9?IN9ESS,A,E,I,alt1,STAINLESS,23,30,20,5.2598
2,S9?DOW,A,E,I,alt1,SHADOW,23,30,26,2.9588
1,W9?PON,A,E,I,alt1,WEAPON,23,30,28,2.5434
4,D9?IN9GE,A,E,I,alt1,DRAINAGE,23,30,22,4.1811
3,A9?PT9TION,A,E,I,alt1,ADAPTATION,23,30,26,3.565
7,E9?CI9TED,A,E,I,alt1,EMACIATED,23,30,13,4.4583
5,P9?YT9ING,A,E,I,alt1,PLAYTHING,23,30,22,4.4452
2,A9?RICA,A,E,I,alt2,AMERICA,23,30,28,3.0612
4,C9?ARLY,A,E,I,alt2,CLEARLY,23,30,22,3.9069
4,P9?AS9RE,A,E,I,alt2,PLEASURE,23,30,21,3.6599
4,T9?AT9ENTS,A,E,I,alt2,TREATMENTS,23,30,24,4.4333
5,C9?ANER,A,E,I,alt2,CLEANER,23,30,21,4.0405
2,T9?AS9RY,A,E,I,alt2,TREASURY,23,30,28,3.5387
1,KN?E,A,E,I,alt2,KNEE,23,30,28,2.9066
2,I9?QU9LITY,A,E,I,alt2,INEQUALITY,23,30,26,2.9726
6,T9?AS9NA9LE,A,E,I,alt2,TREASONABLE,23,30,19,4.7056
4,I9?AL9ST,A,E,I,alt2,IDEALIST,23,30,24,3.7376
1,MA?N,A,E,I,alt3,MAIN,23,30,28,2.8433
6,G9?DE9INES,A,E,I,alt3,GUIDELINES,23,30,17,4.38
1,JU?CE,A,E,I,alt3,JUICE,23,30,29,2.413
4,M9?DEN,A,E,I,alt3,MAIDEN,23,30,21,2.8376
6,B9?SS9UL,A,E,I,alt3,BLISSFUL,23,30,15,3.6168
2,FL?RT,A,E,I,alt3,FLIRT,23,30,26,2.7857
1,F9?MSY,A,E,I,alt3,FLIMSY,23,30,28,2.6742
7,A9?ABLY,A,E,I,alt3,AMIABLY,23,30,11,4.3373
2,B9?ZZ9RD,A,E,I,alt3,BLIZZARD,23,30,27,2.8663
1,EM?T,A,E,I,alt3,EMIT,23,30,29,2.6961
3,F9?ANCE,N,R,T,alt1,FINANCE,23,30,25,3.1586
1,KI?D,N,R,T,alt1,KIND,23,30,29,2.6108
1,B9?DW9DTH,N,R,T,alt1,BANDWIDTH,23,30,29,2.8043
1,V9?EZ9ELA,N,R,T,alt1,VENEZUELA,23,30,28,2.7401
6,D9?TI9TS,N,R,T,alt1,DENTISTS,23,30,15,4.0183
4,O9?IBUS,N,R,T,alt1,OMNIBUS,23,30,21,3.5034
5,T9?CT9RE,N,R,T,alt1,TINCTURE,23,30,18,3.9231
1,K9?GA9OO,N,R,T,alt1,KANGAROO,23,30,30,2.4069
7,P9?EG9RIC,N,R,T,alt1,PANEGYRIC,23,30,9,4.7178
5,P9?ACEA,N,R,T,alt1,PANACEA,23,30,21,3.7583
6,E9?ORS,N,R,T,alt2,ERRORS,23,30,17,3.9068
1,J9?DAN,N,R,T,alt2,JORDAN,23,30,30,2.5416
1,V9?MONT,N,R,T,alt2,VERMONT,23,30,30,2.489
1,H9?BOR,N,R,T,alt2,HARBOR,23,30,30,2.3918
2,N9?WE9IAN,N,R,T,alt2,NORWEGIAN,23,30,26,3.0451
1,W9?RANT,N,R,T,alt2,WARRANT,23,30,29,2.5636
1,H9?DW9OD,N,R,T,alt2,HARDWOOD,23,30,28,2.7001
3,H9?ED9TY,N,R,T,alt2,HEREDITY,23,30,24,3.2976
1,H9?ALDS,N,R,T,alt2,HERALDS,23,30,29,3.1686
6,L9?ICAL,N,R,T,alt2,LYRICAL,23,30,19,4.7954
6,D9?ER9INE,N,R,T,alt3,DETERMINE,23,30,18,4.1831
5,O9?AIN,N,R,T,alt3,OBTAIN,23,30,20,4.2379
6,L9?ER9RY,N,R,T,alt3,LITERARY,23,30,17,4.2496
2,A9?WORK,N,R,T,alt3,ARTWORK,23,30,26,2.7629
4,O9?IM9ZE,N,R,T,alt3,OPTIMIZE,23,30,23,3.2184
2,M9?IV9TED,N,R,T,alt3,MOTIVATED,23,30,27,2.7907
3,O9?OMAN,N,R,T,alt3,OTTOMAN,23,30,24,3.0326
7,F9?IG9ES,N,R,T,alt3,FATIGUES,23,30,5,5.0087
7,D9?ES9AT9ON,N,R,T,alt3,DETESTATION,23,30,5,5.3183
6,O9?AI9ABLE,N,R,T,alt3,OBTAINABLE,23,30,16,3.9707
1,IR?Q,A,E,I,alt1,IRAQ,24,30,29,2.5538
7,S9?TE9ENTS,A,E,I,alt1,STATEMENTS,24,30,12,4.4378
2,S9?DOWS,A,E,I,alt1,SHADOWS,24,30,27,2.7142
2,P9?CT9TI9NER,A,E,I,alt1,PRACTITIONER,24,30,27,2.9417
5,S9?ME9ESS,A,E,I,alt1,SHAMELESS,24,30,21,4.1033
5,A9?THY,A,E,I,alt1,APATHY,24,30,18,3.487
6,F9?TT9NED,A,E,I,alt1,FLATTENED,24,30,16,4.1606
5,S9?SO9ED,A,E,I,alt1,SEASONED,24,30,18,3.9528
4,S9?ND9NA9IAN,A,E,I,alt1,SCANDINAVIAN,24,30,23,4.0687
5,S9?LK9NG,A,E,I,alt1,STALKING,24,30,18,3.6793
1,Q9?ST9ONS,A,E,I,alt2,QUESTIONS,24,30,30,2.4154
6,C9?AN9NG,A,E,I,alt2,CLEANING,24,30,14,4.1535
7,S9?CI9LI9TS,A,E,I,alt2,SPECIALISTS,24,30,8,4.6492
1,PO?M,A,E,I,alt2,POEM,24,30,30,2.603
5,T9?AT9NG,A,E,I,alt2,TREATING,24,30,19,4.2336
2,E9?CTRO,A,E,I,alt2,ELECTRO,24,30,26,3.1211
2,A9?XA9DRIA,A,E,I,alt2,ALEXANDRIA,24,30,26,2.6891
7,F9?MISH,A,E,I,alt2,FLEMISH,24,30,10,4.1442
4,S9?RILE,A,E,I,alt2,STERILE,24,30,22,3.5727
5,C9?RUB,A,E,I,alt2,CHERUB,24,30,19,3.6852
1,TH?RD,A,E,I,alt3,THIRD,24,30,30,2.6284
4,U9?LI9IES,A,E,I,alt3,UTILITIES,24,30,23,3.454
4,T9?RTY,A,E,I,alt3,THIRTY,24,30,20,2.8018
3,B9?DGES,A,E,I,alt3,BRIDGES,24,30,24,3.4086
3,I9?OTIC,A,E,I,alt3,IDIOTIC,24,30,25,3.5119
1,ID?OM,A,E,I,alt3,IDIOM,24,30,28,2.7321
5,T9?CKEN,A,E,I,alt3,THICKEN,24,30,19,3.9894
4,H9?GH9EN,A,E,I,alt3,HEIGHTEN,24,30,23,3.7694
7,E9?GR9TE,A,E,I,alt3,EMIGRATE,24,30,6,4.145
7,P9?MO9DIAL,A,E,I,alt3,PRIMORDIAL,24,30,12,4.0354
1,FU?D,N,R,T,alt1,FUND,24,30,30,2.7949
3,T9?NE9SEE,N,R,T,alt1,TENNESSEE,24,30,26,3.2102
1,G9?UINE,N,R,T,alt1,GENUINE,24,30,30,2.9384
4,A9?OU9CE,N,R,T,alt1,ANNOUNCE,24,30,21,2.9467
6,S9?DI9ATE,N,R,T,alt1,SYNDICATE,24,30,16,4.2767
1,H9?OL9LU,N,R,T,alt1,HONOLULU,24,30,29,2.7086
6,C9?DI9LY,N,R,T,alt1,CANDIDLY,24,30,14,3.5816
5,M9?IF9CENT,N,R,T,alt1,MUNIFICENT,24,30,22,4.5732
1,RA?T,N,R,T,alt1,RANT,24,30,29,2.8681
1,DE?T,N,R,T,alt1,DENT,24,30,29,2.8967
2,C9?PO9ATE,N,R,T,alt2,CORPORATE,24,30,27,2.9931
1,P9?TF9LIO,N,R,T,alt2,PORTFOLIO,24,30,30,2.6077
4,P9?SU9NT,N,R,T,alt2,PURSUANT,24,30,23,3.5711
3,M9?CH9NTS,N,R,T,alt2,MERCHANTS,24,30,25,3.5503
5,T9?RO9ISTS,N,R,T,alt2,TERRORISTS,24,30,21,4.0511
2,F9?MW9RE,N,R,T,alt2,FIRMWARE,24,30,27,3.2905
1,YA?N,N,R,T,alt2,YARN,24,30,30,2.8133
5,I9?ES9LUTE,N,R,T,alt2,IRRESOLUTE,24,30,19,4.3578
1,F9?EW9RKS,N,R,T,alt2,FIREWORKS,24,30,29,2.8177
5,V9?NA9ULAR,N,R,T,alt2,VERNACULAR,24,30,18,3.9455
2,A9?EMPT,N,R,T,alt3,ATTEMPT,24,30,28,3.0191
1,C9?IZ9NS,N,R,T,alt3,CITIZENS,24,30,28,2.8298
3,K9?RINA,N,R,T,alt3,KATRINA,24,30,25,3.3594
2,B9?TE9FLY,N,R,T,alt3,BUTTERFLY,24,30,27,3.0066
6,A9?EM9TED,N,R,T,alt3,ATTEMPTED,24,30,15,3.9157
7,M9?HI9AL,N,R,T,alt3,MYTHICAL,24,30,13,4.0918
4,M9?HO9OG9CAL,N,R,T,alt3,MYTHOLOGICAL,24,30,23,3.587
